Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.825,1.0
Alice,0.9249999999999999,1.0
Alice,0.9249999999999999,1.0
Alice,0.9249999999999999,1.0
Alice,0.9249999999999999,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,0.9
Alice,1.0,0.9500000000000001
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,0.9
Alice,1.0,0.9500000000000001
Alice,1.0,0.9500000000000001
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Alice,1.0,1.0
Ben,0.5,0.55
Ben,0.5,0.55
Ben,0.5,0.6000000000000001
Ben,0.6,0.6000000000000001
Ben,0.6,0.7000000000000001
Ben,0.6,0.6000000000000001
Ben,0.6,0.6500000000000001
Ben,0.6,0.6500000000000001
Ben,0.6,0.7000000000000002
Ben,0.6,0.7750000000000001
Ben,0.7,0.7750000000000001
Ben,0.7,0.8750000000000001
Ben,0.7,0.9250000000000002
Ben,0.6,0.9250000000000002
Ben,0.6,0.8250000000000002
Ben,0.6,0.8750000000000002
Ben,0.7,0.8750000000000002
Ben,0.7,0.9750000000000002
Ben,0.7,1.0
Ben,0.825,1.0
Ben,0.725,1.0
Ben,0.725,0.9
Ben,0.725,0.9500000000000001
Ben,0.825,0.9500000000000001
Ben,0.825,1.0
Ben,0.825,1.0
Ben,0.95,1.0
Ben,0.85,1.0
Ben,0.85,0.9
Ben,0.85,0.9500000000000001
Ben,0.85,0.9500000000000001
Ben,0.85,0.7000000000000001
Ben,0.85,0.45000000000000007
Ben,0.85,0.3500000000000001
Ben,0.85,0.2500000000000001
Ben,0.85,0.1500000000000001
Ben,0.7,0.1500000000000001
Ben,0.7,1.1102230246251565e-16
Ben,0.7,-0.0999999999999999
Ben,0.7,-0.04999999999999989
Ben,0.7,-0.04999999999999989
Ben,0.6,-0.04999999999999989
Ben,0.6,-0.1499999999999999
Ben,0.6,-0.09999999999999991
Ben,0.6,-0.02499999999999991
Ben,0.6,0.02500000000000009
Ben,0.6,0.0750000000000001
Ben,0.6,0.1250000000000001
Ben,0.6,0.1750000000000001
Ben,0.6,0.2250000000000001
Ben,0.6,0.2750000000000001
Ben,0.6,0.32500000000000007
Ben,0.6,0.37500000000000006
Ben,0.6,0.42500000000000004
Ben,0.6,0.47500000000000003
Ben,0.6,0.525
Ben,0.6,0.5750000000000001
Ben,0.6,0.6250000000000001
Ben,0.6,0.6750000000000002
Ben,0.6,0.7250000000000002
Ben,0.6,0.7750000000000002
Ben,0.6,0.8250000000000003
Ben,0.6,0.8750000000000003
Ben,0.6,0.9250000000000004
Ben,0.6,0.9750000000000004
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.6,1.0
Ben,0.725,1.0
Ben,0.725,1.0
Ben,0.725,1.0
Ben,0.625,1.0
Ben,0.625,0.9
Ben,0.625,0.8
Ben,0.625,0.8500000000000001
Ben,0.725,0.8500000000000001
Ben,0.725,0.9500000000000001
Ben,0.725,1.0
Ben,0.725,1.0
Ben,0.725,0.9
Ben,0.725,0.8
Ben,0.625,0.8
Ben,0.625,0.8500000000000001
Ben,0.625,0.7500000000000001
Ben,0.525,0.7500000000000001
Ben,0.525,0.6500000000000001
Ben,0.525,0.5500000000000002
Ben,0.525,0.6000000000000002
Ben,0.42500000000000004,0.6000000000000002
Ben,0.42500000000000004,0.5000000000000002
Ben,0.55,0.5000000000000002
Ben,0.4,0.5000000000000002
Ben,0.4,0.3500000000000002
Ben,0.25,0.3500000000000002
Ben,0.25,0.4000000000000002
Ben,0.1,0.3500000000000002
Ben,0.1,0.4250000000000002
Ben,0.1,0.4750000000000002
Ben,0.1,0.4750000000000002
Ben,0.1,0.5250000000000002
Ben,0.1,0.5750000000000003
Ben,0.0,0.5750000000000003
Ben,0.0,0.4750000000000003
Ben,0.0,0.5250000000000004
Ben,0.1,0.5250000000000004
Ben,0.1,0.6250000000000003
Ben,0.1,0.6750000000000004
Ben,0.0,0.6750000000000004
Ben,-0.15,0.6750000000000004
Ben,-0.15,0.5250000000000004
Ben,-0.15,0.5750000000000004
Ben,-0.15,0.4750000000000004
Ben,-0.15,0.37500000000000044
